repair_queue_type,repair_reasons,reviewId,rating,publishedDate,text,competitor,year,manual_relevance,manual_user_type,primary_complaint_theme,secondary_complaint_theme,manual_complaint_themes,manual_severity,annotation_method,annotation_status
suspect_ai_label,customer_label_with_lead_roi_language | yell_customer_with_business_advertising_signals | large_explicit_money_impact_not_high,698398c0d9d5c9ccb0ec49d5,1,2026-02-04 21:06:40+00:00,"Unfortunately, they promise you the world - but can’t deliver.

I was sucked into the “guaranteed leads” line. But however they seem to believe that existing customers are their leads or calling the wrong company or out of area. I’m in a £1200 a month contract. I must say, it has been absolutely dreadful and doesn’t even cover the cost of the contract itself.

It’s all very very misleading and appears that none of the staff actually have any idea what they are talking about - as they all answer different things. They have admitted that they are not meeting their requirements for me. But for some reason won’t give me any contact details for a manager etc. I asked to cancel in December and they can’t even seem to do that.

For your sake do not waste your time and money with this company. Hopefully this message will reach the right member of staff and actually contact me to address the issues and resolve it.

I wish I had read some more of these reviews before going ahead. I was originally trying to cancel my £240 a month and they talked me into £1200 with guaranteed “quality” leads. Do not advertise something that you cannot promise!",Yell,2026,Relevant,Customer,Misleading claims / transparency,,Misleading claims / transparency,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,yell_customer_with_business_advertising_signals,6967b427bd01832c83a9c345,1,2026-01-14 17:20:08+00:00,I've just spent almost 1/2 hr talking to someone who shared her screen with me to make small changes to our website which she seemed to be unable to do.  She then told me she was passing me to the website team.  I thought that was who I was talking to! ,Yell,2026,Relevant,Customer,Provider verification / safety,,Provider verification / safety,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,large_explicit_money_impact_not_high,694ab72ebc45ac778df35d45,1,2025-12-23 17:37:18+00:00,Horrendous experience with yell.com they took my money. They offered me an amazing or so it seemed package only to put an old tracking number from Parker’s car parts on it. It was 11 months before I realised why my wife was getting calls for Parker’s. They also put her private number down instead of the work number we use. The only offering for this absolute nightmare was 50% off my final bill. A total of £2856 i spent with them for no return at all because of the number being wrong. THEY DON’T CARE THEY JUST WANT YOUR MONEY. ,Yell,2025,Relevant,Service Provider / Business,Fake / invalid leads,,Fake / invalid leads,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,large_explicit_money_impact_not_high | fake_invalid_leads_without_lead_evidence,6928cdc16fd28d95780de581,1,2025-11-28 00:16:33+00:00,Where is the jobs ???? I paid £ 1200 and I have nothing !!!!!!! Rubbish company don’t trust in this fake company who stoking your money for nothing ,Yell,2025,Relevant,Service Provider / Business,Fake / invalid leads,,Fake / invalid leads,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,customer_label_with_lead_roi_language | large_explicit_money_impact_not_high,692622b010eab0fac9a52f88,1,2025-11-25 23:42:08+00:00,"Not delivered at all, I’m glad k have the guarantee so I’m covered but I’ve spent £800 a month for 4 months and got 10 leads it’s very very poor ",Yell,2025,Relevant,Customer,Pricing / quote transparency,,Pricing / quote transparency,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,yell_customer_with_business_advertising_signals,69249c5dc61e789d35ff1c72,1,2025-11-24 19:56:45+00:00,"Very bad customer service , hards selling tactics to upgrade on advertising , which achieved nothing . Won't be doing it again next year . ",Yell,2025,Relevant,Customer,Sales pressure / contract terms,,Sales pressure / contract terms,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,large_explicit_money_impact_not_high,68d2b56455554ebcf3b8e656,3,2025-09-23 16:57:40+00:00,"I felt like I was being badgered into staying rather than ending my contract and trying a different approach. The £1000 I'd already spent hadn't generated enough leads in my opinion and I didn't want to throw good money at something that hadn't worked. If what I was being offered was guaranteed leads to stay, why couldn't I have had that in the first place?!",Yell,2025,Relevant,Service Provider / Business,Poor ROI / expensive leads,,Poor ROI / expensive leads,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,pricing_theme_may_be_technical_issue,66437e1e5d39c5f0e617ba76,3,2024-05-14 17:07:10+00:00,Had a discussion with Amarah on the 2 May 2024. I found her professional and willing to work with me to come up with a workaround for the need to deliver a solution that met my needs. However my experience with Jamie was not as satisfactory. Although I made it clear in an email that the website needed to integrate with a third party fulfillment service he failed to make me aware that this was not possible. This necessitated the workaround.  Also while I thought I had made it clear that I wanted conversion ads what I got was ads that targetted visitors.  In the first week of having Smart Performance I am showing no ROAS.,Yell,2024,Relevant,Customer,Pricing / quote transparency,,Pricing / quote transparency,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,yell_customer_with_business_advertising_signals,661e5cc7e99915a0fd181a9d,2,2024-04-16 13:11:04+00:00,"Not very easy to communicate with this company. Once they sign you up and take your subscription payment, They put up their auto reply wall.  Support staff are good once you get through to them. However does not make up for fact that it does not communicate well with its paying customers. Does not explain well what product you are signing up ",Yell,2024,Relevant,Customer,Privacy / unwanted contact,,Privacy / unwanted contact,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,large_explicit_money_impact_not_high,6a7d9724ac5efe1edfe62aa4,2,2026-08-13 12:06:28+00:00,"I was absolutely disgusted with my recent experience with this organisation. I thought I was finding a trust worthy and professional service person. I used the the ""express"" service to get a new shower working. What I ended up with is being harassed to be paid by the company (AVL Plumbing - Swindon). £390 for a water pump. Then when I realised my mistake I raised a payment complaint and raised the issue with Check a Trade directly. After communicating with their complaints team, they did not understand my complaint. 
In addition to this they released the payment I originally disputed, paying the plumber further £300! (Over £600 for a £100 water pump). I already have anxiety as a senior citizen and know it's not safe to just ring a plumber. I thought I was safe a protected with Check a trade (it's in the title). Now I'm£300+ out of pocket for my winter heating. ",Checkatrade,2026,Relevant,Customer,Provider verification / safety,,Provider verification / safety,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,large_explicit_money_impact_not_high,6a7a172a43bbf6181d0cfa21,1,2026-08-10 20:23:38+00:00,"I contacted a company from the checkatrader leaflet, it stated no call out fee, they told me they would come out with equipment to detect where the leak was for £50, a plumber turned up without any equpiment and said it was the outside tap that was leaking and he was going to fix it for £380, he then told me it wasn't the tap that was leaking and charged me £50, I was then told if I wanted the leak detected it would cost £700 to £800 and the whole job would cost £2800 to £3500 excluding VAT and could I let them know that day so they could come and do the work, I declined the offer !! I would not trust checkatrader again

I have been asked by checckatrade to give them more information and the customer service email address will not accept my email and the checkatrade website states it has temporarily blocked me from accessing their site !!",Checkatrade,2026,Relevant,Customer,Provider quality / no-show,,Provider quality / no-show,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,large_explicit_money_impact_not_high | large_money_words_not_high,6a788b3f76180820a008e113,1,2026-08-09 16:14:23+00:00,"My Experience with Checkatrade Over the Last Six Months

I want to describe my experience with Checkatrade over the last six months and explain what I have personally experienced since joining.

There are several types of customers I have encountered through the platform.

First, we have people who supposedly need a job done remotely, sometimes even thousands of miles away from where you operate. While you are paying for your Checkatrade membership, you constantly have to contact these customers, arrange messages, make calls and spend your valuable time trying to organise the job.

However, sometimes they are actually looking for something else or, in my experience, some enquiries have appeared suspicious or potentially fraudulent. You contact the customer, call them or try to arrange the job, only to discover that the enquiry does not appear to be a genuine job.

When you are paying around £570 per month, you can see how quickly the costs can add up. Over a 12-month membership, that would be approximately £6,840 — nearly £7,000. Imagine spending nearly £7,000 over a year while receiving enquiries that may be unsuitable, unsuccessful or never turn into actual work.

That is a serious concern for a small business.

On the other hand, we have customers who post jobs because they want to compare 20 different companies. They can take up your time in the morning, but they don’t even have the time to send you a message or respond to you. Sometimes, after you have already spent time contacting them, they simply say that they have already found someone.

Then we have another type of customer who is looking for a service but is not actually sure whether they want to proceed. They are simply interested in comparing quotes and seeing how much the service will cost.

Even when they haven’t bought an item, have a house move coming up, or have a specific job they are supposedly looking for, sometimes they are still only looking around and comparing prices.

This is what I have personally experienced during my six months with Checkatrade.

The other issue is Checkatrade’s membership system. They are very busy promoting and selling memberships and encouraging people to pay for the service. However, when you actually experience the lead system, you realise that there is very little control over the quality of the enquiries being sent to you.

From my experience, you can be charged for a lead simply because the enquiry has been sent to you, regardless of whether it becomes a genuine job, whether the customer is serious, or whether the enquiry is suitable for your business.

That is the biggest problem I have experienced.

If I could give advice to another small business considering joining Checkatrade, I would seriously consider using the service on a shorter-term or credit basis rather than committing to a 12-month membership.

In my experience, Checkatrade was not what I understood it to be initially. I don’t feel that the reality of paying for individual leads and dealing with enquiries that may not become genuine jobs was made clear enough at the beginning.

Please do your research before joining. Think carefully before committing to a 12-month membership. Don’t assume every lead is a genuine customer ready to book.

This is my personal experience over the last six months, and I am sharing it so other businesses can make an informed decision before committing their time and money.

For me personally, I would stay away from it. ",Checkatrade,2026,Relevant,Service Provider / Business,Poor lead quality,Poor ROI / expensive leads,Poor lead quality | Poor ROI / expensive leads,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,customer_label_with_lead_roi_language,6a59fc6661eb1e71702b4216,1,2026-07-17 11:56:54+00:00,"Cancelled and still being chased — daily harassment calls
I cancelled my Checkatrade membership before 10 June 2026 and paid my final invoice in full. During the cancellation call I was offered a £36/month ""keep your profile visible"" option and declined it clearly, asking for my data to be removed.
Despite this, I was invoiced £36 the following month for the exact service I'd refused. I cancelled the standing order, and now receive daily phone calls pressuring me to go through a ""security system"" to resolve a payment issue that doesn't exist — my online account shows £0.00 owed and ""up to date,"" while their own dashboard simultaneously claims I have an outstanding payment and is hiding my profile.
There is no working contact-us page, just a form and a phone number that leads back to the same sales team calling me. Over 40 years in the trade and I've never had a company make cancellation this difficult or this relentless afterwards. Cancel with extreme caution, and keep every email.",Checkatrade,2026,Relevant,Customer,Account access / cancellation,Privacy / unwanted contact,Account access / cancellation | Privacy / unwanted contact,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,large_explicit_money_impact_not_high,6a50df6a0894d5ae0e4b51a4,1,2026-07-10 14:02:50+00:00,So I got a company to come and put a fence and gates up from checkatrade he took the £1750 and never came back I have put a complaint in with checkatrade all they are doing is protecting the company no help what so ever they wouldn't even let me speak to someone higher the advisors are bitchy and no help what so ever there worse than the trade they are suppose to vet them that they are proper trade people they rip people off cow boys DO NOT get anyone from checkatrade you will get ripped off there vetting system is 10 questions on a questionnaire for them to get verified absolutely a joke the company was called enterprise driveway and landscaping  so do not use these they will take your money I got a invoice with a false address of the company and checkatrade are protecting them even though I have got alot of proof screenshot of messages we got the email to say we don't qualify for the £1000 what you advertise saying not enough evidence i mean how much more evidence do u need u had bank statements text messages invoice  pictures videos u even wouldn't give us the address for trading standards checkatrade are as bad as the cow boys who stole our money it's a lie do not fall for it I don't think they have ever gave the £1000 out they advertise that do not get any trades person off checkatrade because if u have a problem like we did u won't get your money back cow boys ,Checkatrade,2026,Relevant,Customer,Provider verification / safety,,Provider verification / safety,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,customer_label_with_lead_roi_language,6a4964ba3efaac16dc3a4b3c,1,2026-07-04 21:53:30+00:00,"Do not use BD Healthsolutions painter and decorator.  The tradesman was not a professional.  He arrived without the appropriate ladders and broke health and safety laws by taking out an attic window to paint the A frame above it.  He also did not follow the written job description and painted lead paneling at the side.  He was not interested in his mistake as he had been paid cash in full and instead accused me of committing an offence against him by complaining to him and tried to frighten me by saying he had the rights to take legal action against me!  Would never use checkatrade again.  After talking to proper local professionals  who advertise in local magazines, apparently checkatrade are full of rogue traders.   Also checkatrade did not print my negative review and do not seem interested in my complaint that i have submitted.  Do not use checkatrade, it is always worth getting local tradesmen by word of mouth.  As regards to the reply from checkatrade regarding this review, I do not see any reason why my negative review was withheld as i was more than polite in just highlighting my concerns with this rogue trader.  The concerns were of a health and safety aspect mostly, just outlining that the tradesman BD Healthsolutions asked me the client if i had a ladder to reach the attic. When i said no i didnt, he then said he had one and was used to walking on roofs.  When he arrived he did not even get his ladder out, but just wanted to remove the attic window.  He could not do the whole area i wanted doing as he obviously was not used to walking on roofs and did not have the proper safety equipment.  This is a factual account and there was no reason to not publish it unless they just want to blank this out.  This tells you what kind of site checkatrade are....and what kind of person this tradesman is, he didnt even know you are not supposed to paint lead.  I should have listened to the alarm bells, so i take responsibility for not heedig them, but i dont want others to come across this sort of thing...at least trustpilot allow honest reviews.",Checkatrade,2026,Relevant,Customer,Provider quality / no-show,Provider verification / safety,Provider quality / no-show | Provider verification / safety,High,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,customer_label_with_lead_roi_language,6a44d781819da08bbbd3759c,1,2026-07-01 11:01:53+00:00,"Terrible leads full of time wasters that don't respond

I then went to cancel my subscription but they've cleverly set up their AI to put you on a loop where it keeps saying it will connect you to a human but never does.

AI ""I'm now connecting you to a team member who can help with a cancellation request""
*I wait*
AI ""I'm sorry I've not heard from you""
Me ""I waiting for you to connect me"" 
AI ""I'm now connecting you to a team member who can help with a cancellation request""
Me ""Please do so""
AI ""I'm now connecting you to a team member who can help with a cancellation request""
Me ""Great""
AI ""I'm now connecting you to a team member who can help with a cancellation request""
Me ""I am waiting for you to connect me to a team member""
AI ""I'm now connecting you to a team member who can help with a cancellation request""
Me ""Why haven't you connected me to a team member""
AI ""I'm now connecting you to a team member who can help with a cancellation request""
Me: ""OK, I want you to connect me to a team member, please do this"" 
AI *hangs up*

And so on
Direct debit cancelled
I await your response to this outrageously bad service and scam-level phone system",Checkatrade,2026,Relevant,Customer,Customer support,,Customer support,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,large_explicit_money_impact_not_high,6a3eda320680d46690d1d152,1,2026-06-26 21:59:46+00:00,"I don’t know how this company get that many good reviews. I think these are all fake reviews. I got builder from checkatrade very very unprossional and don’t  know anything about building work. Damaged my tiles scratch my new installed shower, reverse hot and cold water pipes and many more. When i contact with checkatrade they cancel my complain because half of amount i paid cash and i do not have evidence about it even confirming from trader. I lost my £7000 just i trust this website this is what i get.  ",Checkatrade,2026,Relevant,Customer,Review trust / moderation,,Review trust / moderation,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,customer_label_with_lead_roi_language,6a353eac2bc512f1daeba3a4,1,2026-06-19 15:05:48+00:00,"Awful company, awful customer service, quite frankly a scam. App is glitchy, to many trades can quote per job, price rises almost quarterly, no filters for leads received. Zero value for money, AVOID!",Checkatrade,2026,Relevant,Customer,Pricing / quote transparency,Platform usability / technical issues,Pricing / quote transparency | Platform usability / technical issues,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,large_money_words_not_high,6a315d400210454e6efed983,1,2026-06-16 16:27:13+00:00,"We spend many thousands of pounds with Checkatrade yearly and unfortunately our experience has become increasingly disappointing.

Our account seems to be changed regularly without proper discussion, and despite a significant drop in lead volume (around 23%), we are repeatedly told that everything is performing well. Whenever results decline, the answer appears to be to spend more money. When we increase our spend, performance may improve for a short period before dropping off again, followed by another recommendation to increase our budget.

It increasingly feels as though success on the platform is determined by who spends the most money rather than who is the best and most suitable tradesperson for the job.

Trying to get support has also become frustrating. Before speaking to an actual person, we had to navigate an AI answering service that wasn’t configured correctly. When we finally spoke to an advisor, they appeared unfamiliar with key aspects of our account and were unaware that parts of our package appeared to be conflicting with each other.

After raising a formal complaint, we were promised a callback within 24 hours. Unsurprisingly, no one contacted us.

One of the biggest losses has been the removal of dedicated account managers for larger spending accounts. Previously, there was someone who understood our business and could proactively help. Now it feels like managing a Checkatrade account is almost a full-time job in itself.

Checkatrade was once about helping customers find reputable, trustworthy tradespeople. Sadly, from our experience today, it feels far more focused on advertising spend than matching customers with the right contractor.

Based on our experience, we would not recommend tradespeople rely heavily on this service and are actively considering moving our business elsewhere.",Checkatrade,2026,Relevant,Service Provider / Business,Misleading claims / transparency,Customer support,Misleading claims / transparency | Customer support,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,large_explicit_money_impact_not_high,6a2726606321446f94f6e727,1,2026-06-08 22:30:24+00:00,"I chose a tradesperson through Checkatrade partly because of the reassurance provided by the Checkatrade Guarantee.

Unfortunately, my experience has left me extremely disappointed.

I hired a painter and decorator through Checkatrade to carry out extensive works at my property, including wallpaper removal, wall preparation, lining paper installation and painting throughout multiple rooms. The total amount paid was £2,650.

After the work was completed, I identified numerous issues with the workmanship, including poor wall preparation, visible defects through the lining paper, uneven finishes and a generally substandard decorating finish across multiple areas of the property. I provided extensive photographic evidence to Checkatrade and raised concerns with the tradesperson.

Throughout the complaint process, I dealt with multiple different representatives and repeatedly had to provide the same information and explanations. At various stages, I was asked again for information that had already been submitted.

The tradesperson initially suggested additional payments were owed, despite previously acknowledging receipt of the agreed contract amount. When the dispute remained unresolved, I applied under the Checkatrade Guarantee expecting an independent and thorough review of the workmanship issues.

Despite providing photographs, correspondence, payment evidence and details of the agreed works, my claim was ultimately rejected. The decision letter did not clearly explain which specific evidence had been assessed, what standard had been applied, or why the defects shown in the photographs were considered insufficient.

The outcome left me with the impression that the Guarantee offers far less practical protection than consumers may expect when choosing a Checkatrade member.

My concern is not simply that my claim was unsuccessful. It is that the process lacked transparency, there was no independent inspection of the work, and significant evidence appeared to have been disregarded.

Consumers should carefully review the terms and conditions of the Guarantee and understand exactly what evidence may be required before relying on it as a source of protection.

Based on my experience, I would not place significant reliance on the Checkatrade Guarantee when choosing a tradesperson.

Rating: ★☆☆☆☆

This review reflects my personal experience with Checkatrade’s complaints and guarantee process.",Checkatrade,2026,Relevant,Customer,Dispute resolution / protection,Misleading claims / transparency,Dispute resolution / protection | Misleading claims / transparency,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,large_explicit_money_impact_not_high,6a26912b5dc4a5b4e9d12093,3,2026-06-08 11:53:47+00:00,"Quote ""Checkatrade does not publicly disclose the exact number of £1000 guarantee payouts it makes annually. While the platform backs eligible jobs booked or paid through its service, these payments are treated as discretionary guarantee claims rather than standard insurance, and the total figure is not published in their reports."" Unquote. ",Checkatrade,2026,Relevant,Service Provider / Business,Misleading claims / transparency,,Misleading claims / transparency,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,customer_label_with_lead_roi_language | large_explicit_money_impact_not_high,6a266c880a6e9c184935d9cd,1,2026-06-08 09:17:28+00:00,"I trusted CheckaTrade as a 71 yr old woman and was totally scammed by them and the company I was matched with.  KWNROOFING LTD are no roofers.  They stole lead flashing, didn't carry out work invoiced. Work  to the lowest standard, lied about payment after job done, won't come out to put right, guarantee is useless.  Checkatrade said they pass vetting checks.  In this case they could not have done.  Both companies have taken advantage of an OAP. Shame on both.  £1800.00 for a job I could have made a better job of myself.  CheckaTrade must be laughing at me, their attempt to justify their poor choice with this trader is ridiculous.  They have now decided they have no way of getting KWNROOFING LTD to honour their offer to repair or refund and have passed it on to their Guarantee system.  Another company involved and I am left waiting again to see what they will do if anything!  I cannot get the roof put right for two reasons, the Guarantee company may want to have it inspected and I can't afford it.  As far as I know KWNROOFING LTD is still a member of Checkatrade despite the fact they are just a scam taking advantage of the elderly.  The only use I have for Checkatrade leaflets that come through the door is to use them to clean my cat litter tray!",Checkatrade,2026,Relevant,Customer,Provider verification / safety,,Provider verification / safety,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,ai_exclude_recheck,6a23f2873e68fc9480aea303,3,2026-06-06 12:12:23+00:00,Being asked to review a review site! How irritating.,Checkatrade,2026,Exclude,Not applicable,Not applicable,,,Not applicable,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,large_explicit_money_impact_not_high,6a1fde3682faf47efaa31571,1,2026-06-03 09:56:38+00:00,"I used Checkatrade to find a builder for a porch replacement and paid a £2,500 deposit. After payment, the builder failed to start the work, no materials were delivered, and their profile disappeared.

I contacted Checkatrade expecting more support, but was disappointed with the response. I received an apology, but was informed that I was not covered for the deposit that had been taken. I was shocked to learn thier £1000 guarantee only cover poor work and not anything else

My experience has left me feeling that consumers should be aware that using a trader found through Checkatrade does not necessarily provide protection if a deposit is taken and the trader fails to carry out the work.

I would encourage anyone using the platform to carefully check what protections are and are not available before paying a deposit.",Checkatrade,2026,Relevant,Customer,Provider quality / no-show,,Provider quality / no-show,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,pricing_theme_may_be_technical_issue,6a1b22bc572c7aa454640302,2,2026-05-30 19:47:40+00:00,"Poor response times, no clarity on their guarantee as you have to arrange the works through them and not the tradesperson. Disappointed.  ",Checkatrade,2026,Relevant,Customer,Pricing / quote transparency,,Pricing / quote transparency,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,large_explicit_money_impact_not_high,6a097dbdbede0c79b9360049,2,2026-05-17 10:35:09+00:00,"Have used this guided company a couple of time. 
No more. They definitely dont do all their trades persons checks.
I had a terrible experience  with a roofer. After endless weeks of communications with both roofer and checkatrade I went to claims sorted to get a reimbursement back. 
£2,000 lost, never again.
I found out so much about the roofer and hes director named at companies house. Never again, l wouldnt reccomend. ",Checkatrade,2026,Relevant,Customer,Provider verification / safety,,Provider verification / safety,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,ai_exclude_recheck,69ea43628eed359afb5b01f2,2,2026-04-23 18:05:54+00:00,I don't know which job this review is for sorry,Checkatrade,2026,Exclude,Not applicable,Not applicable,,,Not applicable,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,ai_exclude_recheck,69e3a50bed33433bab1ca0fa,3,2026-04-18 17:36:43+00:00,I didn’t use CheckaTrade so can’t really comment,Checkatrade,2026,Exclude,Not applicable,Not applicable,,,Not applicable,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,large_explicit_money_impact_not_high,69c29076b892a5d48ab6b58d,2,2026-03-24 15:24:06+00:00,It took me 2 attempts to get my job done right.  The first company did an easy 'fix' without solving the issue.... The second company were excellent.  In future I will just grab the local directory and the ratings some of your companies get does not match with the service.... So I am £600 Out of pocket got a job that could have waited and still left me with a leaking roof,Checkatrade,2026,Relevant,Customer,Provider quality / no-show,,Provider quality / no-show,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,large_explicit_money_impact_not_high,69ac5ec38fbe1b2ce1988fae,2,2026-03-07 19:22:11+00:00,"I paid £940 for a floor rail along the floor of my shower, and for any leaks in the grouting to be resealed due to a wet wall behind the shower unit. Two weeks later and the wall hasn't dried at all. £940 is a lot of money.",Checkatrade,2026,Relevant,Customer,Provider quality / no-show,,Provider quality / no-show,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,large_money_words_not_high,699f33ca117bf70efe47a744,2,2026-02-25 19:39:22+00:00,"The only reason I give Checkatrade a 2 is because they gave me work for my first year. But my second year they not only got me locked in a deal where I paid nearly £400 a month, but I’m currently locked in a contract where I cannot leave. They have not provided what they have promised, and as a result I am waisting money and getting no leads back. Avoid them if you don’t want to hundreds of pounds. It’s not worth it. Extremely disappointed.",Checkatrade,2026,Relevant,Service Provider / Business,Poor ROI / expensive leads,,Poor ROI / expensive leads,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,spam_theme_may_be_low_response,69794869d5809d97523f5ccb,2,2026-01-28 01:21:13+00:00,"Wanted roofers. I wrote litanies, no one replied. but check a trade wanted my bank card details to show that I'm committed.
It's a joke. no one speaks to me no appointment nothing but they want my card details. You can not review trades people who didn't do any work, for e. g. not communicating with you. ",Checkatrade,2026,Relevant,Customer,Too many provider contacts / spam,Provider verification / safety,Too many provider contacts / spam | Provider verification / safety,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,ai_exclude_recheck,695bd052297c35ce98607f64,2,2026-01-05 16:53:06+00:00,Make sure they are prepared for any weather and load. Ensure they Visit before getting a quote. ,Checkatrade,2026,Exclude,Not applicable,Not applicable,,,Not applicable,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,large_explicit_money_impact_not_high,6947e22b9dafde515dc72fe9,3,2025-12-21 14:03:55+00:00,"I got lucky and found an amazing female plumber 2nd Time around.  The first time was appalling.  I was ripped off, the plumbers skill was over estimated and literally every joint leaked.  I paid for parts which he used but cut them badly.  I asked for copper: I got plastic and the cost was £500.  I installed the bath myself.

Checkatrade needs to better validate it's tradies; there are far too many appearances of wham bam thank you mam cowboys on here now.  I used to trust this site: but no longer.  Check a trade said I would need to chase a refund from the tradie for returned funds to myself... So what's the point.  Thank god for the female plumber who was honest, diligent and skilled.",Checkatrade,2025,Relevant,Customer,Provider quality / no-show,,Provider quality / no-show,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,ai_exclude_recheck,690271a160411df36332d6d9,3,2025-10-29 21:57:21+00:00,"I have used Checkatrade many decades ago, and had good and bad experiences. Now with experience I would use this website with another Nextdoor, where I would ask for opinions on the Checkatrade responses. I think two sites working together would get the most reliable results. I believe Checkatrade has improved since I last used it. I might use it again in tandem with the other local site.",Checkatrade,2025,Exclude,Not applicable,Not applicable,,,Not applicable,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,spam_theme_may_be_low_response,68fa3a529ed372ce65f1926c,3,2025-10-23 16:23:14+00:00,"The system is very easy but, sadly, tradesmen seem to cherry-pick the most lucrative work so I still ended up ringing around personal recommendations rather than getting responses from those on this platform to get a small job carried out.",Checkatrade,2025,Relevant,Customer,Too many provider contacts / spam,,Too many provider contacts / spam,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,ai_exclude_recheck,68ef7f0608c1b8c76050e5ef,3,2025-10-15 13:01:26+00:00,"I don't use Checkatrade myself, but a really good gas heating engineer asked me to leave a review of his work, so I did.  ",Checkatrade,2025,Exclude,Not applicable,Not applicable,,,Not applicable,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,spam_theme_may_be_low_response,68d5469e63c403338ad779d8,3,2025-09-25 15:41:50+00:00,Sometimes responses are great and quick and other times... crickets. ,Checkatrade,2025,Relevant,Customer,Too many provider contacts / spam,,Too many provider contacts / spam,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
